Id,Num_Victimas,Fecha,Año,Mes,Dia,Hora_Exacta,Hora,Lugar_del_hecho,Tipo_calle,Calle,Direccion,Comuna,pos x,pos y,Participantes,Victima,Acusado,Rol,Sexo,Edad,Rango_etario,Dia_nombre
2020-0026,1,2020-05-17,2020,5,17,6:40:00,6,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV.",14,SD,SD,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28.0,Entre 21 y 40,Domingo
2020-0027,1,2020-05-18,2020,5,18,8:00:00,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76.0,Entre 61 y 80,Lunes
2020-0028,1,2020-05-19,2020,5,19,10:00:00,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,91.0,Más de 80,Martes
2020-0029,1,2020-10-06,2020,6,10,14:00:00,14,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80.0,Más de 80,Martes
2020-0030,1,2020-06-16,2020,6,16,15:00:00,15,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. 1550,6,-58.45158942,-34.60646580,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,40.0,Entre 41 y 60,Martes
2020-0031,1,2020-06-30,2020,6,30,8:00:00,8,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.","GARZON, EUGENIO, GRAL. AV. y LARRAYA",9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29.0,Entre 21 y 40,Martes
2020-0032,1,2020-10-07,2020,7,10,23:00:00,23,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y SERRANO,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21.0,Entre 21 y 40,Miercoles
2020-0033,1,2020-07-19,2020,7,19,6:25:00,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,32.0,Entre 21 y 40,Domingo
2020-0034,1,2020-02-08,2020,8,2,3:20:00,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME","MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,,,Sabado
2020-0035,1,2020-04-08,2020,8,4,5:30:00,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y PUMACAHUA,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40.0,Entre 41 y 60,Miercoles
2020-0036,1,2020-07-08,2020,8,7,18:40:00,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",14,-58.42016954,-34.58778790,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,72.0,Entre 61 y 80,Miercoles
2020-0037,1,2020-08-29,2020,8,29,4:30:00,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,38.0,Entre 21 y 40,Sabado
2020-0038,2,2020-08-30,2020,8,30,4:00:00,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,46.0,Entre 41 y 60,Domingo
2020-0038,2,2020-08-30,2020,8,30,4:00:00,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,64.0,Entre 61 y 80,Domingo
2020-0039,1,2020-01-09,2020,9,1,19:17:42,19,MURGUIONDO 2700,CALLE,MURGUIONDO,MURGUIONDO,9,SD,SD,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,44.0,Entre 41 y 60,Jueves
2020-0040,1,2020-12-09,2020,9,12,3:30:00,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,,,Miercoles
2020-0041,1,2020-09-28,2020,9,28,1:45:00,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,"CURAPALIGUE y PERON, EVA AV.",7,-58.44750470,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34.0,Entre 21 y 40,Lunes
2020-0042,1,2020-09-29,2020,9,29,17:10:00,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA","DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,53.0,Entre 41 y 60,Martes
2020-0043,1,2020-09-30,2020,9,30,17:20:00,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV. y PARAGUAY",1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,64.0,Entre 61 y 80,Miercoles
2020-0044,1,2020-05-10,2020,10,5,0:20:00,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,LA PLATA AV. e INDEPENDENCIA AV.,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,43.0,Entre 41 y 60,Domingo
2020-0045,1,2020-10-19,2020,10,19,3:00:00,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y 27 DE FEBRERO AV.",8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,50.0,Entre 41 y 60,Lunes
2020-0046,1,2020-10-27,2020,10,27,21:00:00,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,"NAZCA AV. y CARRANZA, ADOLFO P.",11,-58.48440160,-34.60776782,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41.0,Entre 41 y 60,Martes
2020-0047,1,2020-10-27,2020,10,27,14:00:00,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,15.0,Menos de 20,Martes
2020-0048,1,2020-10-29,2020,10,29,20:20:00,20,DORREGO AV. 614,AVENIDA,DORREGO AV.,DORREGO AV. 614,15,-58.44958780,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41.0,Entre 41 y 60,Jueves
2020-0049,1,2020-10-30,2020,10,30,20:00:00,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36.0,Entre 21 y 40,Viernes
2020-0050,1,2020-01-11,2020,11,1,22:00:00,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,28.0,Entre 21 y 40,Sabado
2020-0051,1,2020-05-11,2020,11,5,0:40:00,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. y MERCEDES,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,49.0,Entre 41 y 60,Lunes
2020-0052,1,2020-07-11,2020,11,7,6:50:00,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,TUCUMAN y PUEYRREDON AV.,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,44.0,Entre 41 y 60,Sabado
2020-0053,1,2020-09-11,2020,11,9,3:30:00,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",4,-58.41125934,-34.65417740,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27.0,Entre 21 y 40,Viernes
2020-0054,1,2020-11-19,2020,11,19,9:00:00,9,INCLAN Y ALBERTI,CALLE,INCLAN,INCLAN y ALBERTI,4,-58.39956546,-34.62977080,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,59.0,Entre 41 y 60,Jueves
2020-0055,1,2020-11-19,2020,11,19,12:30:00,12,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,OLAZABAL AV. 5437,12,-58.49005682,-34.57868970,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,91.0,Más de 80,Jueves
2020-0056,1,2020-11-21,2020,11,21,13:00:00,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,34.0,Entre 21 y 40,Sabado
2020-0057,1,2020-11-23,2020,11,23,7:45:00,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,"NAZCA AV. y VIALE, LUIS",11,-58.47501560,-34.61945902,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,84.0,Más de 80,Lunes
2020-0058,1,2020-11-24,2020,11,24,16:00:00,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,57.0,Entre 41 y 60,Martes
2020-0059,1,2020-01-12,2020,12,1,6:35:00,6,BRASIL 1100,CALLE,BRASIL,BRASIL 1100,1,-58.37951690,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,49.0,Entre 41 y 60,Domingo
2020-0060,1,2020-03-12,2020,12,3,20:30:00,20,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,"HOMERO y PERON, EVA AV.",9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,69.0,Entre 61 y 80,Jueves
2020-0061,1,2020-03-12,2020,12,3,14:40:00,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,45.0,Entre 41 y 60,Jueves
2020-0062,1,2020-04-12,2020,12,4,17:19:00,17,MORENO 1845,CALLE,MORENO,MORENO 1845,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,47.0,Entre 41 y 60,Domingo
2020-0063,2,2020-05-12,2020,12,5,7:10:00,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON,MOTO,PEATON,MASCULINO,38.0,Entre 21 y 40,Martes
2020-0063,2,2020-05-12,2020,12,5,7:10:00,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,Entre 21 y 40,Martes
2020-0065,1,2020-05-12,2020,12,5,16:00:00,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,24.0,Entre 21 y 40,Martes
2020-0066,1,2020-07-12,2020,12,7,4:30:00,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27.0,Entre 21 y 40,Domingo
2020-0067,1,2020-11-12,2020,12,11,22:00:00,22,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,SAENZ AV. y BEAZLEY,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,51.0,Entre 41 y 60,Jueves
2020-0068,1,2020-12-12,2020,12,12,20:30:00,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y AUSTRIA,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,71.0,Entre 61 y 80,Sabado
2020-0069,1,2020-12-15,2020,12,15,5:20:00,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,25.0,Entre 21 y 40,Martes
2020-0070,1,2020-12-17,2020,12,17,15:35:00,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,"CALLAO AV. y LAS HERAS, GENERAL",2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,81.0,Más de 80,Jueves
2020-0071,1,2020-12-17,2020,12,17,23:00:00,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,4.0,Menos de 20,Jueves
2020-0072,1,2020-12-19,2020,12,19,3:30:00,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,"JUJUY AV. y CALVO, CARLOS",3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,42.0,Entre 41 y 60,Sabado
2020-0073,1,2020-12-20,2020,12,20,7:40:00,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,56.0,Entre 41 y 60,Domingo
2020-0074,1,2020-12-20,2020,12,20,21:00:00,21,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,BOGOTA y NAZCA AV.,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,39.0,Entre 21 y 40,Domingo
2020-0075,1,2020-12-23,2020,12,23,14:00:00,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y 9 DE JULIO AV.,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,23.0,Entre 21 y 40,Miercoles
2020-0076,1,2020-12-24,2020,12,24,12:30:00,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,ALVAREZ JONTE AV. y CHIVILCOY,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,FEMENINO,78.0,Entre 61 y 80,Jueves
2020-0077,2,2020-12-25,2020,12,25,6:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,FEMENINO,30.0,Entre 21 y 40,Viernes
2020-0077,2,2020-12-25,2020,12,25,6:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,24.0,Entre 21 y 40,Viernes
2020-0078,1,2020-12-25,2020,12,25,5:50:00,5,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL 1118,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,26.0,Entre 21 y 40,Viernes
2020-0079,1,2020-12-27,2020,12,27,4:15:00,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28.0,Entre 21 y 40,Domingo
2021-0001,1,2021-06-01,2021,1,6,18:00:00,18,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU FRONDIZI KM. 3,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,36.0,Entre 21 y 40,Martes
2021-0002,1,2021-07-01,2021,1,7,10:20:00,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.","CASTRO, EMILIO AV. y MURGUIONDO",9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,47.0,Entre 41 y 60,Jueves
2021-0003,1,2021-10-01,2021,1,10,7:40:00,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO KM. 3.7,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27.0,Entre 21 y 40,Viernes
2021-0004,1,2021-11-01,2021,1,11,9:12:18,9,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,CASEROS AV. y GUARANI,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,61.0,Entre 61 y 80,Lunes
2021-0005,1,2021-11-01,2021,1,11,21:30:00,21,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 3800",9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,73.0,Entre 61 y 80,Lunes
2021-0006,1,2021-12-01,2021,1,12,21:00:00,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,Entre 21 y 40,Miercoles
2021-0007,1,2021-01-18,2021,1,18,10:00:00,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,84.0,Más de 80,Lunes
2021-0008,1,2021-01-22,2021,1,22,23:30:00,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,28.0,Entre 21 y 40,Viernes
2021-0009,1,2021-01-23,2021,1,23,5:30:00,5,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31.0,Entre 21 y 40,Sabado
2021-0010,1,2021-01-23,2021,1,23,8:00:00,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28.0,Entre 21 y 40,Sabado
2021-0011,1,2021-01-27,2021,1,27,1:04:26,1,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,21.0,Entre 21 y 40,Miercoles
2021-0012,1,2021-01-29,2021,1,29,20:07:22,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,,,Viernes
2021-0013,1,2021-01-31,2021,1,31,6:10:00,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41.0,Entre 41 y 60,Domingo
2021-0014,1,2021-02-02,2021,2,2,0:50:00,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,28.0,Entre 21 y 40,Martes
2021-0015,1,2021-06-02,2021,2,6,3:05:00,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.59724990,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,26.0,Entre 21 y 40,Miercoles
2021-0016,1,2021-02-14,2021,2,14,5:50:00,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,22.0,Entre 21 y 40,Domingo
2021-0017,1,2021-02-17,2021,2,17,4:10:00,4,SALTA Y CASEROS AV.,AVENIDA,SALTA,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33.0,Entre 21 y 40,Miercoles
2021-0018,1,2021-02-20,2021,2,20,19:00:00,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36.0,Entre 21 y 40,Sabado
2021-0019,1,2021-02-21,2021,2,21,1:20:00,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30.0,Entre 21 y 40,Domingo
2021-0020,1,2021-02-21,2021,2,21,15:00:00,15,POTOSI Y GASCON,CALLE,POTOSI,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,,,Domingo
2021-0021,1,2021-02-26,2021,2,26,5:30:00,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO","YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,39.0,Entre 21 y 40,Viernes
2021-0022,1,2021-02-28,2021,2,28,12:00:00,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,68.0,Entre 61 y 80,Domingo
2021-0023,1,2021-01-03,2021,3,1,9:20:00,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,AUTOPISTA BUENOS AIRES - LA PLATA,4,SD,SD,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,24.0,Entre 21 y 40,Domingo
